Date,Open,High,Low,Close,Index
2015-02-28,,,,25239.13,NIFTY NEXT 50 TRI
2015-03-02,,,,25564.15,NIFTY NEXT 50 TRI
2015-03-03,,,,25739.96,NIFTY NEXT 50 TRI
2015-03-04,,,,25450.7,NIFTY NEXT 50 TRI
2015-03-05,,,,25596.2,NIFTY NEXT 50 TRI
2015-03-09,,,,25272.63,NIFTY NEXT 50 TRI
2015-03-10,,,,25309.82,NIFTY NEXT 50 TRI
2015-03-11,,,,25245.29,NIFTY NEXT 50 TRI
2015-03-12,,,,25702.08,NIFTY NEXT 50 TRI
2015-03-13,,,,25322.08,NIFTY NEXT 50 TRI
2015-03-16,,,,25128.94,NIFTY NEXT 50 TRI
2015-03-17,,,,25514.13,NIFTY NEXT 50 TRI
2015-03-18,,,,25573.58,NIFTY NEXT 50 TRI
2015-03-19,,,,25477.69,NIFTY NEXT 50 TRI
2015-03-20,,,,25088.04,NIFTY NEXT 50 TRI
2015-03-23,,,,24867.6,NIFTY NEXT 50 TRI
2015-03-24,,,,24784.93,NIFTY NEXT 50 TRI
2015-03-25,,,,24794.66,NIFTY NEXT 50 TRI
2015-03-26,,,,24497.32,NIFTY NEXT 50 TRI
2015-03-27,,,,24493.66,NIFTY NEXT 50 TRI
2015-03-30,,,,24876.32,NIFTY NEXT 50 TRI
2015-03-31,,,,24919.87,NIFTY NEXT 50 TRI
2015-04-01,,,,25166.74,NIFTY NEXT 50 TRI
2015-04-06,,,,25404.44,NIFTY NEXT 50 TRI
2015-04-07,,,,25671.04,NIFTY NEXT 50 TRI
2015-04-08,,,,25868.98,NIFTY NEXT 50 TRI
2015-04-09,,,,25902.91,NIFTY NEXT 50 TRI
2015-04-10,,,,26076.91,NIFTY NEXT 50 TRI
2015-04-13,,,,26283.11,NIFTY NEXT 50 TRI
2015-04-15,,,,26068.14,NIFTY NEXT 50 TRI
2015-04-16,,,,25896.9,NIFTY NEXT 50 TRI
2015-04-17,,,,25507.79,NIFTY NEXT 50 TRI
2015-04-20,,,,24996.51,NIFTY NEXT 50 TRI
2015-04-21,,,,24833.51,NIFTY NEXT 50 TRI
2015-04-22,,,,24848.21,NIFTY NEXT 50 TRI
2015-04-23,,,,24928.31,NIFTY NEXT 50 TRI
2015-04-24,,,,24562.13,NIFTY NEXT 50 TRI
2015-04-27,,,,24105.97,NIFTY NEXT 50 TRI
2015-04-28,,,,24509.66,NIFTY NEXT 50 TRI
2015-04-29,,,,24565.57,NIFTY NEXT 50 TRI
2015-04-30,,,,24597.76,NIFTY NEXT 50 TRI
2015-05-04,,,,25027.03,NIFTY NEXT 50 TRI
2015-05-05,,,,25214.7,NIFTY NEXT 50 TRI
2015-05-06,,,,24396.55,NIFTY NEXT 50 TRI
2015-05-07,,,,23752.7,NIFTY NEXT 50 TRI
2015-05-08,,,,24262.54,NIFTY NEXT 50 TRI
2015-05-11,,,,24804.26,NIFTY NEXT 50 TRI
2015-05-12,,,,24339.05,NIFTY NEXT 50 TRI
2015-05-13,,,,24857.46,NIFTY NEXT 50 TRI
2015-05-14,,,,25168.56,NIFTY NEXT 50 TRI
2015-05-15,,,,25257.52,NIFTY NEXT 50 TRI
2015-05-18,,,,25557.65,NIFTY NEXT 50 TRI
2015-05-19,,,,25548.06,NIFTY NEXT 50 TRI
2015-05-20,,,,25581.07,NIFTY NEXT 50 TRI
2015-05-21,,,,25494.98,NIFTY NEXT 50 TRI
2015-05-22,,,,25522.96,NIFTY NEXT 50 TRI
2015-05-25,,,,25520.48,NIFTY NEXT 50 TRI
2015-05-26,,,,25487.28,NIFTY NEXT 50 TRI
2015-05-27,,,,25313.61,NIFTY NEXT 50 TRI
2015-05-28,,,,25132.72,NIFTY NEXT 50 TRI
2015-05-29,,,,25496.06,NIFTY NEXT 50 TRI
2015-06-01,,,,25415.64,NIFTY NEXT 50 TRI
2015-06-02,,,,24895.74,NIFTY NEXT 50 TRI
2015-06-03,,,,24572.38,NIFTY NEXT 50 TRI
2015-06-04,,,,24620.9,NIFTY NEXT 50 TRI
2015-06-05,,,,24685.97,NIFTY NEXT 50 TRI
2015-06-08,,,,24353.1,NIFTY NEXT 50 TRI
2015-06-09,,,,24298.6,NIFTY NEXT 50 TRI
2015-06-10,,,,24541.02,NIFTY NEXT 50 TRI
2015-06-11,,,,24169.16,NIFTY NEXT 50 TRI
2015-06-12,,,,24219.98,NIFTY NEXT 50 TRI
2015-06-15,,,,24256.29,NIFTY NEXT 50 TRI
2015-06-16,,,,24408.34,NIFTY NEXT 50 TRI
2015-06-17,,,,24798.46,NIFTY NEXT 50 TRI
2015-06-18,,,,24912.62,NIFTY NEXT 50 TRI
2015-06-19,,,,25052.26,NIFTY NEXT 50 TRI
2015-06-22,,,,25431.06,NIFTY NEXT 50 TRI
2015-06-23,,,,25463.79,NIFTY NEXT 50 TRI
2015-06-24,,,,25323.88,NIFTY NEXT 50 TRI
2015-06-25,,,,25465.33,NIFTY NEXT 50 TRI
2015-06-26,,,,25429.28,NIFTY NEXT 50 TRI
2015-06-29,,,,25140.87,NIFTY NEXT 50 TRI
2015-06-30,,,,25445.37,NIFTY NEXT 50 TRI
2015-07-01,,,,25754.05,NIFTY NEXT 50 TRI
2015-07-02,,,,26039.79,NIFTY NEXT 50 TRI
2015-07-03,,,,26012.02,NIFTY NEXT 50 TRI
2015-07-06,,,,26191.73,NIFTY NEXT 50 TRI
2015-07-07,,,,26311.74,NIFTY NEXT 50 TRI
2015-07-08,,,,26017.15,NIFTY NEXT 50 TRI
2015-07-09,,,,25988.16,NIFTY NEXT 50 TRI
2015-07-10,,,,25976.62,NIFTY NEXT 50 TRI
2015-07-13,,,,26284.31,NIFTY NEXT 50 TRI
2015-07-14,,,,26339.12,NIFTY NEXT 50 TRI
2015-07-15,,,,26339.7,NIFTY NEXT 50 TRI
2015-07-16,,,,26673.45,NIFTY NEXT 50 TRI
2015-07-17,,,,26829.08,NIFTY NEXT 50 TRI
2015-07-20,,,,26842.41,NIFTY NEXT 50 TRI
2015-07-21,,,,26415.16,NIFTY NEXT 50 TRI
2015-07-22,,,,26699.16,NIFTY NEXT 50 TRI
2015-07-23,,,,26727.99,NIFTY NEXT 50 TRI
2015-07-24,,,,26531.29,NIFTY NEXT 50 TRI
2015-07-27,,,,26204.53,NIFTY NEXT 50 TRI
2015-07-28,,,,26137.47,NIFTY NEXT 50 TRI
2015-07-29,,,,26260.53,NIFTY NEXT 50 TRI
2015-07-30,,,,26471.67,NIFTY NEXT 50 TRI
2015-07-31,,,,26790.81,NIFTY NEXT 50 TRI
2015-08-03,,,,27029.46,NIFTY NEXT 50 TRI
2015-08-04,,,,27437.34,NIFTY NEXT 50 TRI
2015-08-05,,,,27687.78,NIFTY NEXT 50 TRI
2015-08-06,,,,27813.74,NIFTY NEXT 50 TRI
2015-08-07,,,,27724.28,NIFTY NEXT 50 TRI
2015-08-10,,,,27729.71,NIFTY NEXT 50 TRI
2015-08-11,,,,27561.96,NIFTY NEXT 50 TRI
2015-08-12,,,,26896.69,NIFTY NEXT 50 TRI
2015-08-13,,,,26805.67,NIFTY NEXT 50 TRI
2015-08-14,,,,27378.04,NIFTY NEXT 50 TRI
2015-08-17,,,,27524.47,NIFTY NEXT 50 TRI
2015-08-18,,,,27654.75,NIFTY NEXT 50 TRI
2015-08-19,,,,27679.78,NIFTY NEXT 50 TRI
2015-08-20,,,,27321.95,NIFTY NEXT 50 TRI
2015-08-21,,,,27114.86,NIFTY NEXT 50 TRI
2015-08-24,,,,24883.5,NIFTY NEXT 50 TRI
2015-08-25,,,,25435.4,NIFTY NEXT 50 TRI
2015-08-26,,,,25233.47,NIFTY NEXT 50 TRI
2015-08-27,,,,25924.1,NIFTY NEXT 50 TRI
2015-08-28,,,,26045.98,NIFTY NEXT 50 TRI
2015-08-31,,,,25891.86,NIFTY NEXT 50 TRI
2015-09-01,,,,25449.82,NIFTY NEXT 50 TRI
2015-09-02,,,,25254.24,NIFTY NEXT 50 TRI
2015-09-03,,,,25535.51,NIFTY NEXT 50 TRI
2015-09-04,,,,25034.8,NIFTY NEXT 50 TRI
2015-09-07,,,,24440.42,NIFTY NEXT 50 TRI
2015-09-08,,,,24533.21,NIFTY NEXT 50 TRI
2015-09-09,,,,25032.05,NIFTY NEXT 50 TRI
2015-09-10,,,,25161.14,NIFTY NEXT 50 TRI
2015-09-11,,,,25164.82,NIFTY NEXT 50 TRI
2015-09-14,,,,25559.71,NIFTY NEXT 50 TRI
2015-09-15,,,,25340.63,NIFTY NEXT 50 TRI
2015-09-16,,,,25155.46,NIFTY NEXT 50 TRI
2015-09-18,,,,25358.61,NIFTY NEXT 50 TRI
2015-09-21,,,,25393.58,NIFTY NEXT 50 TRI
2015-09-22,,,,25044.03,NIFTY NEXT 50 TRI
2015-09-23,,,,24989.21,NIFTY NEXT 50 TRI
2015-09-24,,,,24992.56,NIFTY NEXT 50 TRI
2015-09-28,,,,24795.55,NIFTY NEXT 50 TRI
2015-09-29,,,,24832.73,NIFTY NEXT 50 TRI
2015-09-30,,,,25316.36,NIFTY NEXT 50 TRI
2015-10-01,,,,25500.55,NIFTY NEXT 50 TRI
2015-10-05,,,,26010.76,NIFTY NEXT 50 TRI
2015-10-06,,,,26076.43,NIFTY NEXT 50 TRI
2015-10-07,,,,26081.45,NIFTY NEXT 50 TRI
2015-10-08,,,,25763.05,NIFTY NEXT 50 TRI
2015-10-09,,,,25748.25,NIFTY NEXT 50 TRI
2015-10-12,,,,25741.22,NIFTY NEXT 50 TRI
2015-10-13,,,,25690.71,NIFTY NEXT 50 TRI
2015-10-14,,,,25714.91,NIFTY NEXT 50 TRI
2015-10-15,,,,25770.3,NIFTY NEXT 50 TRI
2015-10-16,,,,25819.91,NIFTY NEXT 50 TRI
2015-10-19,,,,25991.91,NIFTY NEXT 50 TRI
2015-10-20,,,,26000.31,NIFTY NEXT 50 TRI
