Date,Open,High,Low,Close,Index
2023-05-10,,,,11.4467,SBI Balanced Advantage Fund
2023-05-11,,,,11.4421,SBI Balanced Advantage Fund
2023-05-12,,,,11.4455,SBI Balanced Advantage Fund
2023-05-15,,,,11.5053,SBI Balanced Advantage Fund
2023-05-16,,,,11.5033,SBI Balanced Advantage Fund
2023-05-17,,,,11.4774,SBI Balanced Advantage Fund
2023-05-18,,,,11.448,SBI Balanced Advantage Fund
2023-05-19,,,,11.4846,SBI Balanced Advantage Fund
2023-05-22,,,,11.5302,SBI Balanced Advantage Fund
2023-05-23,,,,11.5356,SBI Balanced Advantage Fund
2023-05-24,,,,11.5187,SBI Balanced Advantage Fund
2023-05-25,,,,11.5237,SBI Balanced Advantage Fund
2023-05-26,,,,11.5701,SBI Balanced Advantage Fund
2023-05-29,,,,11.6001,SBI Balanced Advantage Fund
2023-05-30,,,,11.6075,SBI Balanced Advantage Fund
2023-05-31,,,,11.6007,SBI Balanced Advantage Fund
2023-06-01,,,,11.6039,SBI Balanced Advantage Fund
2023-06-02,,,,11.6232,SBI Balanced Advantage Fund
2023-06-05,,,,11.6631,SBI Balanced Advantage Fund
2023-06-06,,,,11.681,SBI Balanced Advantage Fund
2023-06-07,,,,11.744,SBI Balanced Advantage Fund
2023-06-08,,,,11.7131,SBI Balanced Advantage Fund
2023-06-09,,,,11.7038,SBI Balanced Advantage Fund
2023-06-12,,,,11.7241,SBI Balanced Advantage Fund
2023-06-13,,,,11.7605,SBI Balanced Advantage Fund
2023-06-14,,,,11.7648,SBI Balanced Advantage Fund
2023-06-15,,,,11.7456,SBI Balanced Advantage Fund
2023-06-16,,,,11.7918,SBI Balanced Advantage Fund
2023-06-19,,,,11.7853,SBI Balanced Advantage Fund
2023-06-20,,,,11.8263,SBI Balanced Advantage Fund
2023-06-21,,,,11.8292,SBI Balanced Advantage Fund
2023-06-22,,,,11.8027,SBI Balanced Advantage Fund
2023-06-23,,,,11.7617,SBI Balanced Advantage Fund
2023-06-26,,,,11.7715,SBI Balanced Advantage Fund
2023-06-27,,,,11.8186,SBI Balanced Advantage Fund
2023-06-28,,,,11.8511,SBI Balanced Advantage Fund
2023-06-30,,,,11.9204,SBI Balanced Advantage Fund
2023-07-03,,,,11.9552,SBI Balanced Advantage Fund
2023-07-04,,,,11.9551,SBI Balanced Advantage Fund
2023-07-05,,,,11.9785,SBI Balanced Advantage Fund
2023-07-06,,,,12.0374,SBI Balanced Advantage Fund
2023-07-07,,,,12.0014,SBI Balanced Advantage Fund
2023-07-10,,,,11.9979,SBI Balanced Advantage Fund
2023-07-11,,,,12.0196,SBI Balanced Advantage Fund
2023-07-12,,,,12.0145,SBI Balanced Advantage Fund
2023-07-13,,,,12.0124,SBI Balanced Advantage Fund
2023-07-14,,,,12.0776,SBI Balanced Advantage Fund
2023-07-17,,,,12.1147,SBI Balanced Advantage Fund
2023-07-18,,,,12.1159,SBI Balanced Advantage Fund
2023-07-19,,,,12.1494,SBI Balanced Advantage Fund
2023-07-20,,,,12.1987,SBI Balanced Advantage Fund
2023-07-21,,,,12.182,SBI Balanced Advantage Fund
2023-07-24,,,,12.1763,SBI Balanced Advantage Fund
2023-07-25,,,,12.1998,SBI Balanced Advantage Fund
2023-07-26,,,,12.2344,SBI Balanced Advantage Fund
2023-07-27,,,,12.2146,SBI Balanced Advantage Fund
2023-07-28,,,,12.2188,SBI Balanced Advantage Fund
2023-07-31,,,,12.2719,SBI Balanced Advantage Fund
2023-08-01,,,,12.2845,SBI Balanced Advantage Fund
2023-08-02,,,,12.1894,SBI Balanced Advantage Fund
2023-08-03,,,,12.1665,SBI Balanced Advantage Fund
2023-08-04,,,,12.2051,SBI Balanced Advantage Fund
2023-08-07,,,,12.208,SBI Balanced Advantage Fund
2023-08-08,,,,12.2216,SBI Balanced Advantage Fund
2023-08-09,,,,12.2559,SBI Balanced Advantage Fund
2023-08-10,,,,12.2468,SBI Balanced Advantage Fund
2023-08-11,,,,12.2037,SBI Balanced Advantage Fund
2023-08-14,,,,12.1854,SBI Balanced Advantage Fund
2023-08-16,,,,12.1991,SBI Balanced Advantage Fund
2023-08-17,,,,12.175,SBI Balanced Advantage Fund
2023-08-18,,,,12.1602,SBI Balanced Advantage Fund
2023-08-21,,,,12.1957,SBI Balanced Advantage Fund
2023-08-22,,,,12.2266,SBI Balanced Advantage Fund
2023-08-23,,,,12.2544,SBI Balanced Advantage Fund
2023-08-24,,,,12.238,SBI Balanced Advantage Fund
2023-08-25,,,,12.2025,SBI Balanced Advantage Fund
2023-08-28,,,,12.2332,SBI Balanced Advantage Fund
2023-08-29,,,,12.2428,SBI Balanced Advantage Fund
2023-08-30,,,,12.2441,SBI Balanced Advantage Fund
2023-08-31,,,,12.224,SBI Balanced Advantage Fund
2023-09-01,,,,12.2937,SBI Balanced Advantage Fund
2023-09-04,,,,12.3519,SBI Balanced Advantage Fund
2023-09-05,,,,12.3588,SBI Balanced Advantage Fund
2023-09-06,,,,12.3753,SBI Balanced Advantage Fund
2023-09-07,,,,12.423,SBI Balanced Advantage Fund
2023-09-08,,,,12.4662,SBI Balanced Advantage Fund
2023-09-11,,,,12.5172,SBI Balanced Advantage Fund
2023-09-12,,,,12.4313,SBI Balanced Advantage Fund
2023-09-13,,,,12.4674,SBI Balanced Advantage Fund
2023-09-14,,,,12.5168,SBI Balanced Advantage Fund
2023-09-15,,,,12.5401,SBI Balanced Advantage Fund
2023-09-18,,,,12.5249,SBI Balanced Advantage Fund
2023-09-20,,,,12.4736,SBI Balanced Advantage Fund
2023-09-21,,,,12.4186,SBI Balanced Advantage Fund
2023-09-22,,,,12.3987,SBI Balanced Advantage Fund
2023-09-25,,,,12.3992,SBI Balanced Advantage Fund
2023-09-26,,,,12.4044,SBI Balanced Advantage Fund
2023-09-27,,,,12.4132,SBI Balanced Advantage Fund
2023-09-29,,,,12.4151,SBI Balanced Advantage Fund
