Date,Open,High,Low,Close,Index
2025-04-17,,,,55.02,Edelweiss Balanced Advantage Fund
2025-04-21,,,,55.55,Edelweiss Balanced Advantage Fund
2025-04-22,,,,55.66,Edelweiss Balanced Advantage Fund
2025-04-23,,,,56.01,Edelweiss Balanced Advantage Fund
2025-04-24,,,,55.88,Edelweiss Balanced Advantage Fund
2025-04-25,,,,55.32,Edelweiss Balanced Advantage Fund
2025-04-28,,,,55.85,Edelweiss Balanced Advantage Fund
2025-04-29,,,,55.83,Edelweiss Balanced Advantage Fund
2025-04-30,,,,55.63,Edelweiss Balanced Advantage Fund
2025-05-02,,,,55.65,Edelweiss Balanced Advantage Fund
2025-05-05,,,,56.01,Edelweiss Balanced Advantage Fund
2025-05-06,,,,55.59,Edelweiss Balanced Advantage Fund
2025-05-07,,,,55.83,Edelweiss Balanced Advantage Fund
2025-05-08,,,,55.36,Edelweiss Balanced Advantage Fund
2025-05-09,,,,55.01,Edelweiss Balanced Advantage Fund
2025-05-12,,,,56.46,Edelweiss Balanced Advantage Fund
2025-05-13,,,,56.18,Edelweiss Balanced Advantage Fund
2025-05-14,,,,56.42,Edelweiss Balanced Advantage Fund
2025-05-15,,,,56.86,Edelweiss Balanced Advantage Fund
2025-05-16,,,,57.03,Edelweiss Balanced Advantage Fund
2025-05-19,,,,57.0,Edelweiss Balanced Advantage Fund
2025-05-20,,,,56.48,Edelweiss Balanced Advantage Fund
2025-05-21,,,,56.8,Edelweiss Balanced Advantage Fund
2025-05-22,,,,56.57,Edelweiss Balanced Advantage Fund
2025-05-23,,,,56.83,Edelweiss Balanced Advantage Fund
2025-05-26,,,,57.0,Edelweiss Balanced Advantage Fund
2025-05-27,,,,56.86,Edelweiss Balanced Advantage Fund
2025-05-28,,,,56.85,Edelweiss Balanced Advantage Fund
2025-05-29,,,,56.98,Edelweiss Balanced Advantage Fund
2025-05-30,,,,56.84,Edelweiss Balanced Advantage Fund
2025-06-02,,,,56.89,Edelweiss Balanced Advantage Fund
2025-06-03,,,,56.66,Edelweiss Balanced Advantage Fund
2025-06-04,,,,56.74,Edelweiss Balanced Advantage Fund
2025-06-05,,,,56.98,Edelweiss Balanced Advantage Fund
2025-06-06,,,,57.48,Edelweiss Balanced Advantage Fund
2025-06-09,,,,57.84,Edelweiss Balanced Advantage Fund
2025-06-10,,,,57.83,Edelweiss Balanced Advantage Fund
2025-06-11,,,,57.77,Edelweiss Balanced Advantage Fund
2025-06-12,,,,57.22,Edelweiss Balanced Advantage Fund
2025-06-13,,,,56.94,Edelweiss Balanced Advantage Fund
2025-06-16,,,,57.31,Edelweiss Balanced Advantage Fund
2025-06-17,,,,57.14,Edelweiss Balanced Advantage Fund
2025-06-18,,,,57.03,Edelweiss Balanced Advantage Fund
2025-06-19,,,,56.68,Edelweiss Balanced Advantage Fund
2025-06-20,,,,57.27,Edelweiss Balanced Advantage Fund
2025-06-23,,,,57.15,Edelweiss Balanced Advantage Fund
2025-06-24,,,,57.35,Edelweiss Balanced Advantage Fund
2025-06-25,,,,57.71,Edelweiss Balanced Advantage Fund
2025-06-26,,,,58.11,Edelweiss Balanced Advantage Fund
2025-06-27,,,,58.35,Edelweiss Balanced Advantage Fund
2025-06-30,,,,58.36,Edelweiss Balanced Advantage Fund
2025-07-01,,,,58.33,Edelweiss Balanced Advantage Fund
2025-07-02,,,,58.24,Edelweiss Balanced Advantage Fund
2025-07-03,,,,58.14,Edelweiss Balanced Advantage Fund
2025-07-04,,,,58.27,Edelweiss Balanced Advantage Fund
2025-07-07,,,,58.23,Edelweiss Balanced Advantage Fund
2025-07-08,,,,58.21,Edelweiss Balanced Advantage Fund
2025-07-09,,,,58.13,Edelweiss Balanced Advantage Fund
2025-07-10,,,,58.02,Edelweiss Balanced Advantage Fund
2025-07-11,,,,57.65,Edelweiss Balanced Advantage Fund
2025-07-14,,,,57.7,Edelweiss Balanced Advantage Fund
2025-07-15,,,,57.94,Edelweiss Balanced Advantage Fund
2025-07-16,,,,58.0,Edelweiss Balanced Advantage Fund
2025-07-17,,,,57.94,Edelweiss Balanced Advantage Fund
2025-07-18,,,,57.69,Edelweiss Balanced Advantage Fund
2025-07-21,,,,57.83,Edelweiss Balanced Advantage Fund
2025-07-22,,,,57.66,Edelweiss Balanced Advantage Fund
2025-07-23,,,,57.88,Edelweiss Balanced Advantage Fund
2025-07-24,,,,57.7,Edelweiss Balanced Advantage Fund
2025-07-25,,,,57.29,Edelweiss Balanced Advantage Fund
2025-07-28,,,,56.98,Edelweiss Balanced Advantage Fund
2025-07-29,,,,57.3,Edelweiss Balanced Advantage Fund
2025-07-30,,,,57.43,Edelweiss Balanced Advantage Fund
2025-07-31,,,,57.22,Edelweiss Balanced Advantage Fund
2025-08-01,,,,56.79,Edelweiss Balanced Advantage Fund
2025-08-04,,,,57.12,Edelweiss Balanced Advantage Fund
2025-08-05,,,,57.03,Edelweiss Balanced Advantage Fund
2025-08-06,,,,56.76,Edelweiss Balanced Advantage Fund
2025-08-07,,,,56.87,Edelweiss Balanced Advantage Fund
2025-08-08,,,,56.48,Edelweiss Balanced Advantage Fund
2025-08-11,,,,56.8,Edelweiss Balanced Advantage Fund
2025-08-12,,,,56.8,Edelweiss Balanced Advantage Fund
2025-08-13,,,,57.05,Edelweiss Balanced Advantage Fund
2025-08-14,,,,57.09,Edelweiss Balanced Advantage Fund
2025-08-18,,,,57.42,Edelweiss Balanced Advantage Fund
2025-08-19,,,,57.6,Edelweiss Balanced Advantage Fund
2025-08-20,,,,57.73,Edelweiss Balanced Advantage Fund
2025-08-21,,,,57.73,Edelweiss Balanced Advantage Fund
2025-08-22,,,,57.6,Edelweiss Balanced Advantage Fund
2025-08-25,,,,57.68,Edelweiss Balanced Advantage Fund
2025-08-26,,,,57.29,Edelweiss Balanced Advantage Fund
2025-08-28,,,,56.9,Edelweiss Balanced Advantage Fund
2025-08-29,,,,56.86,Edelweiss Balanced Advantage Fund
2025-09-01,,,,57.31,Edelweiss Balanced Advantage Fund
2025-09-02,,,,57.29,Edelweiss Balanced Advantage Fund
2025-09-03,,,,57.53,Edelweiss Balanced Advantage Fund
2025-09-04,,,,57.45,Edelweiss Balanced Advantage Fund
2025-09-05,,,,57.44,Edelweiss Balanced Advantage Fund
2025-09-08,,,,57.51,Edelweiss Balanced Advantage Fund
2025-09-09,,,,57.64,Edelweiss Balanced Advantage Fund
2025-09-10,,,,57.82,Edelweiss Balanced Advantage Fund
2025-09-11,,,,57.89,Edelweiss Balanced Advantage Fund
2025-09-12,,,,58.06,Edelweiss Balanced Advantage Fund
2025-09-15,,,,58.07,Edelweiss Balanced Advantage Fund
2025-09-16,,,,58.31,Edelweiss Balanced Advantage Fund
2025-09-17,,,,58.47,Edelweiss Balanced Advantage Fund
2025-09-18,,,,58.56,Edelweiss Balanced Advantage Fund
2025-09-19,,,,58.54,Edelweiss Balanced Advantage Fund
2025-09-22,,,,58.34,Edelweiss Balanced Advantage Fund
2025-09-23,,,,58.26,Edelweiss Balanced Advantage Fund
2025-09-24,,,,58.22,Edelweiss Balanced Advantage Fund
2025-09-25,,,,58.03,Edelweiss Balanced Advantage Fund
2025-09-26,,,,57.64,Edelweiss Balanced Advantage Fund
2025-09-30,,,,57.68,Edelweiss Balanced Advantage Fund
2025-10-01,,,,57.97,Edelweiss Balanced Advantage Fund
2025-10-03,,,,58.18,Edelweiss Balanced Advantage Fund
2025-10-06,,,,58.41,Edelweiss Balanced Advantage Fund
2025-10-07,,,,58.46,Edelweiss Balanced Advantage Fund
2025-10-08,,,,58.34,Edelweiss Balanced Advantage Fund
